,comm_1
10832,908973199
10833,1321412384
10834,1149844420541464576
10835,4231313260
10836,1881806084
10837,69779913
10838,1343155806
10839,38193722
10840,2948307736
10841,880548677814808576
10842,1202388477058469888
10843,98761388
10844,2500349617
10845,4888660258
10846,67229075
10847,1232188498515505152
10848,1289619392
10849,716665549942571008
10850,1208081218195087360
10851,99348268
10852,1369690733574316034
10853,811424048
10854,4239931084
10855,1187498598004674560
10856,1286294358
10857,178424019
10858,335081821
10859,1375985810
10860,1039571129613078529
10861,168849281
10862,101466705
10863,4050465335
10864,937274383
10865,702628126526939139
10866,318119740
10867,187737589
10868,4175723770
10869,1020528339860295680
10870,94116623
10871,4495763723
10872,408402302
10873,262422301
10874,1131776096582684672
10875,1452978350
10876,831287425624375296
10877,144007022
10878,1329562546039365636
10879,1346778079751004161
10880,127066112
10881,876357420
10882,1015236306639704066
10883,578656274
10884,166321284
10885,140313018
10886,142903417
10887,627982845
10888,2168318397
10889,1861344680
10890,175203380
10891,93672814
10892,183710995
10893,38356387
10894,1005473803315613696
10895,915990028647649280
10896,145008857
10897,751535556484538368
10898,1088189817878470657
10899,249940290
10900,1725975044
10901,157523545
10902,155039847
10903,1310350493349281792
10904,2162786018
10905,33123688
10906,1286480942819926018
10907,1192209178632302593
10908,1004078939281739776
10909,787061976832835585
10910,940513237
10911,2337155725
10912,1117647036
10913,1342552140313743360
10914,956360142907469826
10915,178894581
10916,1018545835133374470
10917,1349512242727890946
10918,366107475
10919,1112980358063161345
10920,364438340
10921,596784269
10922,1002350137040089091
10923,179218663
10924,711840493
10925,1072698983984889856
10926,267073900
10927,2220122653
10928,72875562
10929,2474538061
10930,720761170433601536
10931,1168037113968955392
10932,1689289278
10933,1126756123
10934,169614481
10935,468597234
10936,918263812360491010
10937,381074052
10938,621983773
10939,42704750
10940,828474431337070592
10941,3037795367
10942,1082404538831855622
10943,1298591473970089985
10944,1040016451124555781
10945,1062099852664979457
10946,755439216604110854
10947,50771835
10948,892561634
10949,1114267997387010048
10950,4876280356
10951,2792961306
10952,550443274
10953,1239934458792415233
10954,1219336231860998144
10955,330045547
10956,2508232309
10957,722823174786834433
10958,812077818616180738
10959,3259504181
10960,103169891
10961,391563752
10962,2235584392
10963,556324266
10964,171269567
10965,1204415049780957184
10966,1033052272744386561
10967,256263794
10968,256160900
10969,239337558
10970,177775774
10971,756169784
10972,753947514
10973,76395464
10974,1228575327384981505
10975,783216518
10976,162859510
10977,991766215201878016
10978,332297663
10979,605844711
10980,156049196
10981,308741724
10982,87844715
10983,1261982834379677696
10984,773244435115216896
10985,363294196
10986,1129802952770768896
10987,317402698
10988,12084182
10989,836769048419520512
10990,89261869
10991,138651482
10992,2924111223
10993,3227421323
10994,787070076516270080
10995,1152214285529034753
10996,1007043728106774528
10997,2417049960
10998,2278382340
10999,172203161
11000,287464577
11001,271171814
11002,2262996556
11003,98864604
11004,178009404
11005,478000980
11006,884526169827180545
11007,1252615956876210176
11008,255342862
11009,334687445
11010,526450169
11011,488975088
11012,895490797998571521
11013,309195600
11014,239567889
11015,2157478725
11016,1015444266842288128
11017,1086270578
11018,158111238
11019,1272450275018780672
11020,4499457315
11021,746325589
11022,868932446
11023,205103664
11024,619530601
11025,1211334918367662081
11026,746737855515459584
11027,2244070220
11028,1190391676822573058
11029,752140087
11030,2661229229
11031,40698223
11032,344940001
11033,1187868912454717440
11034,307486991
11035,2588754364
11036,305997862
11037,1353081697898819586
11038,1130975391051583497
11039,281729765
11040,1018533134
11041,1208203436182966272
11042,119320260
11043,272421053
11044,324132332
11045,605937708
11046,182025021
11047,239009408
11048,157159557
11049,275688266
11050,2703216612
11051,1173652489
11052,3485336775
11053,4893563615
11054,2647893499
11055,1162550165116477440
11056,246135586
11057,73485513
11058,3007412165
11059,1335689501558108166
11060,1048984881131401217
11061,460625032
11062,175828028
11063,3325589709
11064,2614127241
11065,244104833
11066,2458596549
11067,4197210873
11068,967982390726586368
11069,935800273
11070,2588435474
11071,177344569
11072,2865822670
11073,1199320338661859328
11074,808662931143622656
11075,2943946313
11076,965551230339682309
11077,192922124
11078,492803221
11079,741622723
11080,177005322
11081,30256218
11082,158056277
11083,3266374322
11084,2270991664
11085,1099374073111552001
11086,142094078
11087,1036212193
11088,754006952502501376
11089,1259954252417556483
11090,2794445819
11091,457468040
11092,116091473
11093,27067619
11094,602916183
11095,67882527
11096,1003356132910518273
11097,73936862
11098,364629257
11099,74538670
11100,159980880
11101,942468433375059969
11102,3335857209
11103,703419624
11104,734418502770135040
11105,147412506
11106,138068749
11107,15669427
11108,232110195
11109,1266499376148594689
11110,2906884203
11111,1152246688616275968
11112,197306598
11113,2238143395
11114,289656027
11115,2693592596
11116,1298766490804654080
11117,955220588410392578
11118,1162444672289165313
11119,1223012824949100544
11120,830940026586423297
11121,2987069902
11122,1244407363588820992
11123,1832128142
11124,4226685621
11125,2342401957
11126,438397335
11127,320349416
11128,153557453
11129,180963647
11130,2601817933
11131,1123221661401210880
11132,550124147
11133,164709366
11134,1324397612284391426
11135,555560649
11136,2728254677
11137,1041766013652676608
11138,2243295479
11139,350005182
11140,149662270
11141,272192654
11142,1337068069101965314
11143,1246092379251257346
11144,1187550564097445889
11145,1352084966293860353
11146,983846514987622400
11147,305870855
11148,180091959
11149,1017564148069208064
11150,3320921013
11151,226387687
11152,1102702129
11153,276123821
11154,3904967063
11155,51345577
11156,573063947
11157,239633202
11158,1010132027360804864
11159,163231176
11160,437642920
11161,137034147
11162,2178828769
11163,3437394118
11164,906767045047484418
11165,702407455
11166,258595094
11167,1123644326968549385
11168,1616926892
11169,4172287703
11170,57996881
11171,717191521724981248
11172,594812506
11173,944040511
11174,2267756708
11175,287927824
11176,2973625259
11177,262840886
11178,196902089
11179,3370895733
11180,1531044830
11181,2912070189
11182,965223216
11183,480166062
11184,719177972
11185,815580721
11186,198959942
11187,171592780
11188,106469703
11189,151128833
11190,883495513294864384
11191,1287986006256492544
11192,2246024810
11193,1069798191607017472
11194,133956465
11195,1345764803315429376
11196,1407765644
11197,1234640540693606400
11198,1340113655208271873
11199,98821985
11200,2802957863
11201,810526134429487104
11202,121514851
11203,1084466958475673600
11204,330010925
11205,596528722
11206,952161753475018753
11207,196411264
11208,1266776502357671937
11209,1201192526683820034
11210,527797017
11211,1153286425850327041
11212,134570766
11213,1354264648514744321
11214,858461045211496448
11215,1350863248569081859
11216,1502053561
11217,193935571
11218,200743508
11219,710865728870686720
11220,2319950959
11221,126755500
11222,757896318
11223,581421131
11224,140468158
11225,734125260480610304
11226,26644308
11227,107561069
11228,206384781
11229,225539130
11230,293577762
11231,1309479445
11232,528716709
11233,151419014
11234,69091475
11235,204344729
11236,1164603175762051077
11237,836808035507048449
11238,149307794
11239,1488475178
11240,128047706
11241,3701296475
11242,284821763
11243,405601249
11244,906338659
11245,253227758
11246,995474438031400960
11247,1281640890549907457
11248,730567711017848832
11249,758678281919012864
11250,225954345
11251,189255008
11252,712060086
11253,1235020273734356992
11254,836959202
11255,812328355802607616
11256,1054754103983816705
11257,739225995979395073
11258,974194712
11259,974027715702640645
11260,303455483
11261,4778739286
11262,209109161
11263,1353843878370177025
11264,263546448
11265,254107957
11266,540251788
11267,142913469
11268,67493438
11269,970853614104272897
11270,81690656
11271,1310936106817511424
11272,2163895051
11273,2804447342
11274,820044026
11275,863610637
11276,1063566999744327680
11277,333613686
11278,134548067
11279,1269780486420905984
11280,151268645
11281,339948717
11282,488976692
11283,135109534
11284,339213277
11285,1138945009812721664
11286,158595273
11287,2751628565
11288,129547883
11289,1352254687567884290
11290,485765583
11291,3962427973
11292,957769597024899075
11293,2657889472
11294,2887828713
11295,1305233221140074497
11296,187712570
11297,202777768
11298,848841349
11299,3232205727
11300,174564003
11301,108486034
11302,206523785
11303,133773758
11304,2792983314
11305,1224711256818487301
11306,1493606816
11307,1585979654
11308,214299342
11309,1923383425
11310,863693312154361857
11311,290788133
11312,1079164682831884290
11313,154670487
11314,816577208
11315,123423021
11316,1196043997933907968
11317,2800536822
11318,616569048
11319,1324800131435290627
11320,894287449
11321,2322227536
11322,1022258186924040192
11323,866480575066099712
11324,315549002
11325,1301548188839612417
11326,1932088231
11327,161705636
11328,889630770779877377
11329,946844729639165958
11330,139526142
11331,878495844
11332,321616979
11333,260779920
11334,200956081
11335,2677245940
11336,205509873
11337,1075611464
11338,177975675
11339,1032478310406737920
11340,1704641653
11341,1062479266703704065
11342,1241511511388020738
11343,1305316308729434112
11344,102316640
11345,2353608873
11346,80610577
11347,2758107153
11348,1234577585885110273
11349,820986301470097408
11350,288582381
11351,1130592571271581696
11352,4870796369
11353,129796121
11354,70275491
11355,1016511468
11356,174388595
11357,973602693003595777
11358,32968177
11359,48791386
11360,2641344732
11361,1169148557309427712
11362,4286312655
11363,790365384
11364,247397134
11365,2234982313
11366,854337511
11367,4518903413
11368,292498071
11369,2815318430
11370,1188848649159303170
11371,148510749
11372,222642832
11373,1100889438501130241
11374,772423428271968256
11375,1031655314863661061
11376,90735736
11377,840618931077419008
11378,994395061
11379,1038313441159786496
11380,724548129324961792
11381,118129468
11382,169361965
11383,188524254
11384,2202285183
11385,95077764
11386,152505634
11387,228166150
11388,1941783972
11389,746115233006006272
11390,3259323826
11391,1289396018182791168
11392,145630132
11393,352841923
11394,307701809
11395,271484562
11396,879106347928780800
11397,186615708
11398,14980337
11399,146051016
11400,965926615032180736
11401,1174840558109569025
11402,86934294
11403,1234679055913570304
11404,2670916986
11405,140857224
11406,785713689408245760
11407,2338128633
11408,2818599958
11409,2684268584
11410,274212855
11411,5510752
11412,255744033
11413,636598777
11414,952985774
11415,158158879
11416,331934769
11417,281228380
11418,706288334117666816
11419,1329087143361187843
11420,189304530
11421,168522847
11422,72897937
11423,1351267381721624576
11424,161970257
11425,514480993
11426,1628428602
11427,1118228331789520899
11428,1036401463411593216
11429,254574791
11430,304692573
11431,196188892
11432,974466345013252096
11433,54639492
11434,930968340998352898
11435,1246330404832858112
11436,1450456700
11437,777308232113086464
11438,1367336064
11439,1125781789111476224
11440,1256600611413544960
11441,1554612204
11442,3372267965
11443,2441202873
11444,210582520
11445,439678036
11446,1345864414029897729
11447,487608231
11448,407126960
11449,385042123
11450,621229394
11451,942090497367199745
11452,4220204146
11453,404224129
11454,138089139
11455,73010217
11456,2761416256
11457,2688326642
11458,2777381549
11459,2882429367
11460,1144600840176640006
11461,1523669762
11462,869720237746290688
11463,1095777986199126016
11464,536858083
11465,594844253
11466,721918676295933953
11467,105631309
11468,1041126776288636929
11469,191927165
11470,541386759
11471,1687218920
11472,855254478534172672
11473,1928103948
11474,1240705284529684480
11475,151119951
11476,130590539
11477,1048331936584945664
11478,60149596
11479,2159801845
11480,1257465251139854337
11481,2493320806
11482,4889884907
11483,55718628
11484,2176441578
11485,54450419
11486,53167501
11487,142702154
11488,249384959
11489,1380857239
11490,922581043907121152
11491,1276993703941492738
11492,2358605920
11493,3073682571
11494,142168261
11495,484483463
11496,150811888
11497,51282327
11498,1258095824
11499,779457216369819648
11500,71690754
11501,1687274384
11502,2308405559
11503,159135332
11504,1000836036178608130
11505,596303775
11506,718937916043632640
11507,1034844271021576192
11508,275582805
11509,2202254215
11510,723976466812272640
11511,754182205
11512,718910401153474561
11513,166715167
11514,91333779
11515,114831781
11516,4915383249
11517,3594803175
11518,615600060
11519,1428162847
11520,747471912771686401
11521,2545324961
11522,889577719452905472
11523,1245472596801589248
11524,2823229278
11525,110586493
11526,1160718267733938176
11527,164897379
11528,138214410
11529,1047623078270980096
11530,184169074
11531,3302021326
11532,971470111042342913
11533,1485895477
11534,4025904431
11535,980903664490635264
11536,890032533517348867
11537,796115823291142145
11538,2314793569
11539,1216603560739131392
11540,390304154
11541,1603612400
11542,976302104926179328
11543,977372501901705222
11544,1042583240832364544
11545,791072587891834880
11546,87609643
11547,109101055
11548,55771820
11549,1257215509692649472
11550,3314306795
11551,765620085939662848
11552,1188115993291296775
11553,595910060
11554,775105460865265664
11555,1343284945838600193
11556,186227794
11557,127163121
11558,1349728069112614917
11559,1671743112
11560,115131295
11561,212767511
11562,975230367266373633
11563,387321810
11564,776646018
11565,902014911282384897
11566,196043943
11567,1193787278
11568,168752439
11569,345775287
11570,971400474103635968
11571,700859930216177664
11572,910597284320116738
11573,993602145235755010
11574,254163123
11575,286204334
11576,2685214193
11577,274768692
11578,1296203433842802689
11579,4820034381
11580,700724501554864128
11581,134013272
11582,348213542
11583,107176039
11584,357842503
11585,881479061968695297
11586,270052906
11587,146507107
11588,35111663
11589,582936221
11590,71441870
11591,926451685
11592,42434329
11593,167477905
11594,1548052574
11595,1004530878
11596,359600992
11597,299307795
11598,1199848113751678976
11599,365020102
11600,2799043572
11601,454232849
11602,266898015
11603,1614161174
11604,5639542
11605,3297337786
11606,1426249141
11607,1296534336628494337
11608,2788019061
11609,2954117085
11610,1379677315131658242
11611,4851633436
11612,309774894
11613,1329694039
11614,220248706
11615,61351429
11616,593944030
11617,127980774
11618,100683328
11619,172636364
11620,385896476
11621,28649059
11622,2930013593
11623,150487149
11624,857015892198252544
11625,1179512371716472832
11626,1206655706
11627,1576190990
11628,827162293842669570
11629,3429320807
11630,1171114959528452097
11631,808913808752316417
11632,3195187325
11633,774842677456211968
11634,338114537
11635,1036558850462285825
11636,243053378
11637,298667032
11638,100579825
11639,142044988
11640,324405883
11641,4701961646
11642,314959912
11643,568696723
11644,1212039302235873288
11645,152663158
11646,158232439
11647,2218795063
11648,1482985987
11649,176368997
11650,1344240161933111297
11651,177827446
11652,1100017507
11653,1000017357534883840
11654,84342167
11655,1331454810508423169
11656,96635050
11657,200673696
11658,1963736772
11659,545619847
11660,189279946
11661,1171095407470022656
11662,602266743
11663,1183723365619634176
11664,1090831435974565889
11665,1310714424697794560
11666,4254734002
11667,890329942277447681
11668,1219966998765096960
11669,2492390995
11670,1074293736455192576
11671,322977527
11672,1615803702
11673,1284214828282912768
11674,1263290694
11675,872935175948300288
11676,1532035112
11677,64131750
11678,193716320
11679,864915902042705921
11680,3380535261
11681,454998408
11682,813441726161518592
11683,1031218633
11684,849049689186070529
11685,922616959472152577
11686,708281820098531328
11687,113750102
11688,793227367
11689,4561412317
11690,803368742
11691,56505676
11692,263776793
11693,362122109
11694,1026326278910234625
11695,1171977980161269760
11696,2862589908
11697,147352386
11698,626691768
11699,1217263401379991552
11700,1133931350279557120
11701,986018283160850432
11702,899262488
11703,1278013883115024384
11704,1088226955336527872
11705,1176276780115775489
11706,1314723830435282945
11707,409597791
11708,1053795086683856897
11709,443168675
11710,1179376742772957184
11711,2617610895
11712,1191424400
11713,1132764753158463489
11714,4122416554
11715,174036046
11716,4869988217
11717,1000431658191945728
11718,1241813580485472259
11719,1007618232344367106
11720,3038082053
11721,871125589
11722,1211847944820813824
11723,134443998
11724,263150457
11725,2549629677
11726,1548509378
11727,616608478
11728,1311814565383090178
11729,178419125
11730,937829149258977280
11731,4749446241
11732,245376253
11733,2463988771
11734,973171608
11735,533707510
11736,807840669050044417
11737,1161456647350493184
11738,757703486205198336
11739,1258246081
11740,202637072
11741,1233787767236239360
11742,127718219
11743,2282938484
11744,1266596082936614912
11745,219976147
11746,212246653
11747,725105222113214464
11748,1607502048
11749,238258846
11750,149211792
11751,913568144
11752,353917928
11753,1016613631
11754,997851398640369664
11755,836699924234440705
11756,1315076777459552256
11757,1083495628112568320
11758,1009515450378616833
11759,186645342
11760,3569809037
11761,2351182947
11762,951491449538871296
11763,1104783608
11764,226768885
11765,2990156955
11766,716683194515525633
11767,541729388
11768,1242459907
11769,75592737
11770,1255943911
11771,280652533
11772,610139504
11773,928615400279035907
11774,1042941127
11775,1477515074
11776,150487604
11777,1100163009555693569
11778,4729537995
11779,118218011
11780,7388272
11781,780388940
11782,252303168
11783,621377023
11784,174842462
11785,192736123
11786,1287546384699318272
11787,134468239
11788,2527471495
11789,743594840689086465
11790,156312513
11791,282208045
11792,859537459348213760
11793,97580521
11794,131996333
11795,573145571
11796,1348322090
11797,158699779
11798,237282706
11799,1170494331008028673
11800,249081421
11801,869334331
11802,510659204
11803,317342786
11804,4212169792
11805,939487793402740737
11806,1529027010
11807,707388301
11808,1348444848551043074
11809,630445294
11810,1261050606
11811,2367838038
11812,1032811143553789952
11813,586571159
11814,187044209
11815,288993691
11816,132000001
11817,78433661
11818,4704853298
11819,705754466784567296
11820,1218927601902850051
11821,2233630770
11822,261920713
11823,1061381399696064519
11824,1284291946807209987
11825,1455830954
11826,3239194919
11827,297811640
11828,248368134
11829,148979411
11830,1898693030
11831,257012526
11832,1102190514357633025
11833,1622441845
11834,1395871410
11835,1049688429053845504
11836,1871264742
11837,1240621262059253762
11838,882438848000778240
11839,2715133627
11840,41973235
11841,1517843449
11842,3980825055
11843,1163462081284382722
11844,1117428280808882181
11845,3305019621
11846,3000997735
11847,1241919311314399232
11848,3158192996
11849,1350639977194004481
11850,150455818
11851,197480677
11852,1319261285767352320
11853,3319474127
11854,154014898
11855,2957453503
11856,119222636
11857,1241430945145794565
11858,2806687800
11859,1257177984072589318
11860,1255590382097874950
11861,3883425316
11862,1148191391719333888
11863,487101813
11864,931662991627575297
11865,872361355
11866,1463472608
11867,2926104028
11868,1105314302272126976
11869,2281149956
11870,1035581470134489089
11871,1240392186
11872,2901731235
11873,204307727
11874,942508231930327041
11875,886683204
11876,1182973364
11877,1040746472210399232
11878,37084373
11879,1288038055719337984
11880,990237445068386304
11881,3709156353
11882,1188913757080211462
11883,153155727
11884,391762179
11885,438042045
11886,2617224901
11887,23751665
11888,1280974526524915712
11889,1346802220390637569
11890,570441629
11891,1438846776
11892,518019234
11893,149616090
11894,170433827
11895,2972447404
11896,1141808977229090817
11897,1295553013030039559
11898,1037731604196728833
11899,878663865302753281
11900,571881753
11901,188442685
11902,159906302
11903,2178114513
11904,197815144
11905,863246514
11906,51168627
11907,508351841
11908,1024833500
11909,326278321
11910,2872912198
11911,90464201
11912,2942875288
11913,1053470284630683648
11914,95433157
11915,1169756487612358656
11916,1469799768
11917,1129553291216596994
11918,142913609
11919,817745568
11920,37091452
11921,2595713042
11922,167275354
11923,3296103840
11924,63577835
11925,966196641224183808
11926,1345834468695805952
11927,299357084
11928,323528708
11929,1683928806
11930,754824618159013888
11931,1348274856228483072
11932,179174857
11933,363330068
11934,737064023951298560
11935,372624003
11936,1481155772
11937,3360722351
11938,1215303266071908352
11939,1056961226738200581
11940,698899823278297088
11941,1310281362197352451
11942,1284925471445127171
11943,912500989
11944,711750082266267649
11945,238392779
11946,912318170622545920
11947,1017092128713990144
11948,138250133
11949,332003162
11950,3322153582
11951,2898248405
11952,182170115
11953,2532023327
11954,1654124605
11955,941330092709564416
11956,172078612
11957,195955983
11958,114585592
11959,169202761
11960,181360590
11961,955952382
11962,866528455
11963,1346573844631482369
11964,896339665
11965,1143810060
11966,4766768640
11967,1210480778
11968,615754769
11969,73168299
11970,524603212
11971,3438861214
11972,1267912008768335873
11973,3652678755
11974,475794122
11975,785342061801246720
11976,271719700
11977,2043051
11978,801267667806158849
11979,153227851
11980,905165068454813698
11981,1005816376156663812
11982,174460637
11983,454230311
11984,151634961
11985,192223897
11986,323471895
11987,152769475
11988,883288170
11989,3123825856
11990,398280668
11991,1945417908
11992,396791253
11993,21203443
11994,889911496846823425
11995,161354969
11996,325684081
11997,826951111
11998,1025172291154526212
11999,143544144
12000,580901415
12001,1056696241
12002,163492649
12003,1905846552
12004,3097263413
12005,338773261
12006,1207773979928399875
12007,137440153
12008,4431809908
12009,4191923434
12010,1309212678250991617
12011,407294283
12012,336937138
12013,1086495564424986624
12014,187641771
12015,3086825085
12016,177732658
12017,1142971927159611393
12018,1150885036876533760
12019,1262375787891744775
12020,154579114
12021,381896364
12022,718904797282332672
12023,174864434
12024,780679423
12025,729696237516115970
12026,2322910415
12027,2734241729
12028,3349535585
12029,2385986570
12030,1148037574025523201
12031,4132835722
12032,887272848
12033,1640665352
12034,1256710400323784704
12035,227491249
12036,98944362
12037,602919400
12038,1128489758907412480
12039,1091089080975310848
12040,541885411
12041,136458082
12042,1370363099853766662
12043,14412159
12044,2257274364
12045,4214175689
12046,1129546771
12047,1257482734236241922
12048,279104758
12049,4710169767
12050,1180105105
12051,591435730
12052,311064586
12053,172993804
12054,2896358441
12055,160570306
12056,1355328558567215107
12057,1264696596
12058,202809746
12059,29167047
12060,1081950707585036291
12061,195110536
12062,161717892
12063,877689051557638144
12064,45705227
12065,1554266594
12066,159880214
12067,910623260647284736
12068,946396878932971521
12069,45844483
12070,1002817833242382337
12071,1332141084
12072,182217068
12073,468096343
12074,316837825
12075,1061021007404826624
12076,726563296351019009
12077,725437657887719425
12078,1324470245818511363
12079,1317538069638270976
12080,3637648517
12081,915933416
12082,128944477
12083,286784162
12084,210163969
12085,498516695
12086,1284136812810842114
12087,1063067269809475584
12088,940342252894871558
12089,779860504009445376
12090,1973929124
12091,235711373
12092,741575452674928640
12093,3080774247
12094,1086692603494612994
12095,4476226696
12096,532356879
12097,615367359
12098,2446573070
12099,1161708715
12100,1263255855174205442
12101,1928933628
12102,327651017
12103,115144663
12104,137903824
12105,226186514
12106,1253662436755898374
12107,194159504
12108,382775333
12109,1216497177188601856
12110,923231865695326208
12111,709625322
12112,51742161
12113,239240293
12114,1243615737496944640
12115,2771094389
12116,294843211
12117,1150962017215361024
12118,1599537792
12119,1348193396
12120,1260765483747422208
12121,1246299744755949569
12122,287778138
12123,1618775839
12124,153818792
12125,1079558500655792129
12126,335507863
12127,956019604547096576
12128,160961767
12129,151102946
12130,1003136101
12131,255079082
12132,2706843014
12133,187371907
12134,2489216395
12135,969378853272608768
12136,795134223942381573
12137,3355551249
12138,169702698
12139,161784183
12140,3307687744
12141,80609652
12142,3312375790
12143,346193313
12144,4841771693
12145,372272752
12146,3122004155
12147,93951231
12148,833734938
12149,1336334464092229634
12150,385663180
12151,3109190002
12152,1250903682377494530
12153,2686869089
12154,988246471303663617
12155,990157084560850944
12156,1339874966100176896
12157,985383653852229632
12158,296979150
12159,907520195417296896
12160,145339827
12161,51971734
12162,1708065342
12163,1101642770547204096
12164,434985065
12165,2840586377
12166,1173952150956838912
12167,1309563877663944704
12168,1661213119
12169,1370441774083231750
12170,115134805
12171,1195096897352032256
12172,4418485277
12173,1318774764
12174,453938558
12175,158878992
12176,952871743445700610
12177,1075744758
12178,2163868406
12179,757213136638402560
12180,483255593
12181,1214217010751520768
12182,436366833
12183,1210667045144141824
12184,615213560
12185,171694210
12186,1340079161638051840
12187,242078816
12188,1074511161922600960
12189,1317503959184138240
12190,1922116586
12191,255175194
12192,1226289316256780295
12193,2863840921
12194,1152559186699591680
12195,3044714165
12196,2480042229
12197,2349629721
12198,1218876858
12199,1074382378108403718
12200,60164482
12201,30289581
12202,1197223428429959170
12203,218511496
12204,569325204
12205,3447672321
12206,251900320
12207,1323686922217267202
12208,183446128
12209,71348621
12210,1305246780045623299
12211,1183918532
12212,4828186090
12213,164460168
12214,69758276
12215,2332367522
12216,191259782
12217,377948122
12218,163696702
12219,612532996
12220,1245286831010299905
12221,2255025068
12222,1142767694
12223,1186996497503719428
12224,51266139
12225,783016140784238593
12226,2698871801
12227,541086350
12228,1551537043
12229,184200898
12230,1321944552878518277
12231,1103761165975515138
12232,1258809497839194123
12233,3011463333
12234,1296809783874420736
12235,3153065597
12236,590602303
12237,1210369038536327170
12238,1380090487
12239,903044413
12240,3328378659
12241,1379108652334903297
12242,1494958010
12243,382269031
12244,1269196407795310592
12245,90876418
12246,137085674
12247,1194014798050217985
12248,140506376
12249,2150901022
12250,774614122583425024
12251,139058257
12252,196404949
12253,1454555190
12254,4163067381
12255,71953858
12256,177339953
12257,1224698888961040384
12258,869934653377040384
12259,767205584022147072
12260,1069304358519676928
12261,49377563
12262,1027698769587003393
12263,3940656501
12264,4487653995
12265,2732159566
12266,1353351603613556742
12267,801373639543287808
12268,862429659274805248
12269,398950618
12270,2841511521
12271,109353330
12272,224883076
12273,137124916
12274,230589789
12275,2727271285
12276,143281052
12277,986044169603993600
12278,620278419
12279,1187158962933776384
12280,1375386068
12281,711704448
12282,159951797
12283,4197379403
12284,925191286382002176
12285,285405708
12286,474484078
12287,756924438575190016
12288,1369385587
12289,1035614056328175616
12290,1357055470612152323
12291,271966310
12292,3252488392
12293,550969550
12294,1104649801
12295,1466032532
12296,296752118
12297,2408295277
12298,3045267155
12299,1283505107401924610
12300,78024157
12301,3718817721
12302,95809361
12303,73792154
12304,1258431110863818752
12305,250177017
12306,1162795914764984321
12307,715591929128488962
12308,834196553942310912
12309,1290504805933371395
12310,270134230
12311,1025042705246838784
12312,622980883
12313,456621890
12314,267915638
12315,1256017041527640064
12316,198617704
12317,1257022198004568066
12318,31413616
12319,104894993
12320,4839128938
12321,446448342
12322,145706374
12323,1082426512396177408
12324,79218186
12325,1202410195978215426
12326,3691484117
12327,942854763170992131
12328,817451162
12329,1000627262
12330,610407269
12331,178404422
12332,447339311
12333,1305611625966325760
12334,371249369
12335,390472365
12336,776504276
12337,723312856603738112
12338,777027502346735616
12339,199456931
12340,2152275342
12341,478802462
12342,997988687471415296
12343,831187769405894656
12344,1309888986941468674
12345,1080416596705845248
12346,4309607596
12347,2406803028
12348,124321494
12349,846373550160273409
12350,628778665
12351,1158982622
12352,1280236583086624771
12353,1292710872
12354,611174504
12355,1341720787070414851
12356,982340198
12357,4911590212
12358,771160276288806913
12359,1222423229316333568
12360,127776841
12361,3255277906
12362,1232137041820950528
12363,991344960
12364,206171400
12365,174096782
12366,840719975174283265
12367,189975266
12368,792145524
12369,1216087219385049088
12370,4056168555
12371,1935996103
12372,1253159323490037761
12373,710330206704242688
12374,251312880
12375,1353881308586532865
12376,3078880287
12377,2721494861
12378,2536251273
12379,3327786045
12380,1571684947
12381,2157327342
12382,486083556
12383,554434208
12384,209667012
12385,1350543600610902022
12386,1342926253
12387,718094375377612804
12388,121159806
12389,158538534
12390,159934340
12391,122427276
12392,1358415961
12393,1320167248154296321
12394,1154894221272375297
12395,54617598
12396,1098227043391676416
12397,1154460755808399360
12398,541325828
12399,1043309917564751872
12400,1253421494673133573
12401,2752006462
12402,337214993
12403,776523125731233793
12404,2319011108
12405,1189566531610595329
12406,4907354273
12407,3433311046
12408,2990372127
12409,281306081
12410,278787352
12411,960874548
12412,1247971697531203587
12413,68559603
12414,196215445
12415,627772376
12416,232477378
12417,853271142
12418,296553322
12419,131371340
12420,232389925
12421,176771982
12422,77853824
12423,1032780151413714944
12424,932671889113321472
12425,1122199312438636545
12426,3797231722
12427,150285599
12428,732592885334482944
12429,319229626
12430,799043046
12431,869637831437758465
12432,980202773848444928
12433,1192874989491556354
12434,4706506342
12435,636255659
12436,1354232031392260098
12437,968670139
12438,39254933
12439,1129598502
12440,1205941761115336704
12441,2728036815
12442,1341934022918811649
12443,2450525137
12444,254278549
12445,1011791589046448128
12446,722050535994572800
12447,210972271
12448,3245260756
12449,1613387232
12450,1608850344
12451,4707642087
12452,1588475821
12453,713347016085086208
12454,2265974690
12455,139204794
12456,197037668
12457,1261092544831782913
12458,1166854367842095104
12459,311809018
12460,1318193394976493569
12461,4136505197
12462,326494441
12463,1194954606549381120
12464,4808092486
12465,1167387571200110592
12466,2309035736
12467,476878822
12468,749828593
12469,1259995012923822080
12470,158105787
12471,1106281298044305408
12472,1312619638635802624
12473,1331196707024015361
12474,213149056
12475,4333227687
12476,200634653
12477,1122597934523191296
12478,3301995418
12479,3092495621
12480,844933952
12481,4197997654
12482,866825793359536133
12483,2957071
12484,2589687051
12485,4498404381
12486,2752954306
12487,1516793227
12488,716373545929064448
12489,1143913072173735936
12490,1133921853372846082
12491,1023174711239430144
12492,985682095887527937
12493,254307984
12494,1245724621258842114
12495,144240038
12496,1343946365370576896
12497,1064253181771874305
12498,66260862
12499,1349846337056075782
